symbol,company,outstandingshares,treasuryshares,shares,지배주주지분,sales_ltm_c,지배주주순이익,equity,sales_ltm_s,ni,eps,bps,sps
A086980,쇼박스,62638000,200000,62438000,125016988,91342762,-11086261,124333137,90828588,-11540039,-184.8239694,1991.305567,1454.700471
A042370,비츠로테크,26200025,0,26200025,210351585,363985137,-1922044,112070491,10959841,4614779,176.136435,4277.495575,418.3141428
A011810,STX,31017927,37877,30980050,77934000,839619000,-56872000,68029000,671403000,-59596000,-1923.6896,2195.897037,21672.10834
A008060,대덕,33890150,0,33890150,599596429,1291435104,10301497,518631880,13959167,13581918,400.7629946,15303.32206,411.894518
A011500,한농화성,15637042,343022,15294020,0,0,0,162042556,223468668,14439076,944.0994585,10595.15785,14611.5062
A004980,성신양회,24516073,400976,24115097,530473267,1160337979,78760287,530395608,765250807,78529440,3256.443049,21994.33857,31733.2668
A004090,한국석유,12694120,500380,12193740,177678192,683406838,14891224,177614663,354014443,13880571,1138.335818,14566.05299,29032.47429
A304100,솔트룩스,12130568,0,12130568,71397673,34026784,-10254874,78178279,20686387,-5057230,-416.8996868,6444.733585,1705.310666
A396270,넥스트칩,18088940,0,18088940,0,0,0,24663721,18936803,-26628171,-1472.069176,1363.469667,1046.871901
A071280,로체시스템즈,15296603,380534,14916069,112877645,104560120,8207718,110164780,104313536,9372740,628.3652885,7385.644301,6993.366416
A007160,사조산업,5000000,7000,4993000,538450254,646763417,24650722,309948241,484269501,624947,125.1646305,62076.55538,96989.68576
A190510,나무가,16264384,458956,15805428,159631190,354835519,22369462,152663572,255476261,20026243,1267.048447,9658.933121,16163.83062
A079810,디이엔티,22028094,175435,21852659,150975493,145459622,7811170,150885282,145363704,7932787,363.0124371,6904.664645,6651.991595
A048530,인트론바이오,34150762,1081637,33069125,93110478,9422006,-8517848,92726105,9422006,-9498381,-287.2280715,2804.008422,284.9185154
A002390,한독,13763533,0,13763533,333710107,523148287,-26698925,387364320,516742304,-2907682,-211.259856,28144.25046,37544.30668
A078520,에이블씨엔씨,26014161,3,26014158,87146846,277366541,6462406,98961350,228256061,7449392,286.3591434,3804.134272,8774.301325
A109070,주성코퍼레이션,52810230,11007,52799223,23159271,26247295,-1019735,23830956,23903653,-819131,-15.514073,451.3505057,452.7273631
A143240,사람인,11709263,853001,10856262,173435198,131298351,18624343,179641256,94704504,21933869,2020.388694,16547.24766,8723.491014
A057880,푸른소나무,24580368,26044,24554324,1782120,1402334,-14515907,2711078,1158132,-13902818,-566.206506,110.411429,47.16611217
A092730,네오팜,8207361,386733,7820628,160252645,101734997,22516234,159944285,101733001,22723167,2905.542496,20451.59097,13008.29051
A001460,BYC,6246150,80,6246070,536395307,170585790,22501461,533641862,169142897,24053070,3850.912654,85436.42034,27079.89136
A405100,큐알티,12289301,143863,12145438,98578561,54381767,1777328,104428801,50508629,4280203,352.4124037,8598.191436,4158.650269
A138610,나이벡,10282493,0,10282493,0,0,0,30603410,17578181,-5890235,-572.8411388,2976.263636,1709.525209
A027970,한국제지,190178237,27517,190150720,444118737,0,0,444498882,746168588,-56145905,-295.2705359,2337.613457,3924.090259
A900290,GRT,67375000,0,67375000,724765223,827352001,60192414,0,0,0,0,0,0
A102260,동성케미컬,49689728,1016617,48673111,395668413,1124566156,35568786,347399287,396065409,17696992,363.5886763,7137.396395,8137.252805
A000390,삼화페인트,27203469,3612799,23590670,303186775,632110578,19003428,272868090,559641888,20945948,887.8911875,11566.78,23723.01796
A200470,에이팩트,42362093,0,42362093,0,0,0,92111698,81400561,-19749775,-466.2133904,2174.389684,1921.542474
A033160,엠케이전자,22066331,1053001,21013330,368955754,1160625132,-38738280,141748426,519786242,1266953,60.29282365,6745.64317,24736.02432
A071840,롯데하이마트,23607712,472000,23135712,0,0,0,1218999077,2509146358,-36808300,-1590.973297,52689.06688,108453.3883
A036890,진성티이씨,22482268,2496776,19985492,235709731,451636587,19593186,193734714,256015023,15099525,755.5243073,9693.767559,12810.04356
A003070,코오롱글로벌,18932713,74490,18858223,538169246,2779321022,-36205481,567842065,2701041904,-25939121,-1375.480659,30111.11201,143228.8665
A011040,경동제약,30768766,3826996,26941770,215637809,170231999,-18920145,214410379,167311291,-17559074,-651.7416636,7958.288524,6210.107614
A146320,비씨엔씨,12792923,97419,12695504,75338757,65587464,2454490,76496464,63626139,2888474,227.5194431,6025.476736,5011.706428
A000140,하이트진로홀딩스,23206765,1840342,21366423,527277909,2524487313,465551,1024783013,40367470,6002342,280.9240461,47962.31044,1889.294713
A054210,이랜텍,25291210,404329,24886881,273425301,702531110,-5170999,192147859,227123919,-12342604,-495.9482066,7720.84935,9126.250855
A008350,남선알미늄,129079090,0,129079090,305083976,312529070,-384505,213314510,312529070,3240854,25.10750579,1652.58765,2421.221516
A149950,아바텍,15607500,1438169,14169331,0,0,0,146222708,82277704,9963074,703.1435711,10319.66209,5806.745851
A089600,나스미디어,11568163,261994,11306169,208030785,146739129,16841213,186679901,109014099,17239956,1524.827375,16511.3312,9642.001548
A203400,에이비온,25224772,0,25224772,2734571,1236785,-27440173,2734571,1236785,-27440173,-1087.826403,108.4081553,49.03057201
A012320,경동인베스트,2365023,184671,2180352,460472921,309859688,15542447,298606164,9882419,2589747,1187.765553,136953.191,4532.487874
A217330,싸이토젠,22423102,60000,22363102,57084805,3268688,-14774856,57380389,1062510,-14895691,-666.0833993,2565.851061,47.51174502
A460850,동국씨엠,29898656,50240,29848416,0,0,0,979974163,1822605497,31439696,1053.312042,32831.69743,61062.0509
A101930,인화정공,9067273,0,9067273,211977829,103987231,53519190,224679270,70533071,46195072,5094.703998,24779.14473,7778.862619
A000050,경방,27415270,2500000,24915270,734748361,399936119,-7930673,757758250,281995062,-8826983,-354.2800459,30413.40712,11318.16199
A081000,일진다이아,14202975,4845,14198130,403346446,140846175,9136905,225477012,63763606,6642821,467.8659091,15880.75416,4490.986207
A402030,코난테크놀로지,11421688,0,11421688,0,0,0,25770350,24858717,-12989794,-1137.291966,2256.264573,2176.448612
A024060,흥구석유,15000000,459183,14540817,0,0,0,78495144,127816283,830102,57.08771385,5398.262285,8790.172038
A009300,삼아제약,6370000,266658,6103342,205358052,102511058,23935991,205370102,102511058,23935991,3921.784327,33648.79471,16795.88953
A039980,폴라리스AI,71677257,833310,70843947,90758169,57235396,-1998833,91115329,56095399,-592744,-8.366896892,1286.141341,791.8163989
A377450,리파인,17330000,1564540,15765460,0,0,0,164430266,69019276,23069377,1463.286006,10429.77915,4377.878984
A067390,아스트,321280050,133397,321146653,247058729,167720083,-51818692,244216256,160979111,-52478734,-163.4104965,760.4508835,501.2635489
A079430,현대리바트,20535282,421080,20114202,407110674,1720273390,-22610486,404891261,1682875336,-23739905,-1180.255871,20129.6209,83666.02543
A033340,좋은사람들,96950558,0,96950558,57185128,84460304,1123070,56594974,84624626,1109738,11.44643231,583.7508847,872.8637333
A036800,나이스정보통신,10000000,1229050,8770950,332620964,917258648,35700107,284243441,272717625,26562581,3028.472514,32407.37218,31093.28237
A042600,새로닉스,12423574,192005,12231569,154563484,203991892,-40568774,52457578,61569943,-3551983,-290.3947155,4288.703927,5033.691344
A006620,동구바이오제약,28464992,1163144,27301848,111391243,231408952,14300417,111377583,229871976,14290833,523.4383035,4079.488795,8419.648956
A019680,대교,84702850,17190567,67512283,319144198,654610106,-81300502,304557147,560981975,-93626975,-1386.813937,4511.13684,8309.332022
A002100,경농,19522575,1657925,17864650,264794506,324880926,16013987,262060709,212986809,18029666,1009.237013,14669.23276,11922.24919
A001520,동양,238684063,48880000,189804063,781873466,855289471,7690665,759476324,748150589,6043832,31.84247958,4001.370213,3941.699546
A038290,마크로젠,10841400,862343,9979057,153748738,131008591,-20238004,125340530,100127470,-7410305,-742.5856972,12560.35816,10033.76071
A001750,한양증권,12728534,0,12728534,0,0,0,496418812,158636170,37631561,2956.472521,39000.47028,12463.03541
A002020,코오롱,12626426,0,12626426,1096673319,5961786773,-23591613,678533210,77357075,9332724,739.1421769,53739.13489,6126.601067
A095570,AJ네트웍스,45252759,372992,44879767,417641836,996737741,16721325,422242932,563545254,23815711,530.6558521,9408.313818,12556.77762
A101670,하이드로리튬,51086330,1750000,49336330,0,0,0,89746694,20593599,-42827759,-868.0775202,1819.079246,417.4124626
A117730,티로보틱스,17837060,0,17837060,30529401,73434530,-46576841,32534541,70176712,-46499738,-2606.917171,1823.985623,3934.320566
A254490,미래반도체,14438000,0,14438000,82437501,392795683,6184676,82433522,392795683,6181684,428.1537609,5709.483446,27205.68521
A083790,CG인바이츠,76894182,0,76894182,137372976,3738886,-51961839,155750806,5261997,-57143199,-743.1407359,2025.521333,68.43166626
A079940,가비아,13535684,506830,13028854,147342697,264819998,16924355,76195849,87251060,7392294,567.3786812,5848.238763,6696.756292
A205470,휴마시스,129375009,16221169,113153840,280791979,12342328,-46065414,278309242,12145688,-39912594,-352.7285861,2459.565155,107.3378332
A036420,콘텐트리중앙,19262308,157751,19104557,52068366,1026852819,-110248482,567695244,31315622,-44111748,-2308.964715,29715.17445,1639.170278
A048550,SM C&C,96714620,741293,95973327,97342771,129825362,-8067672,97272940,126427018,-8242671,-85.88501887,1013.541398,1317.314112
A037270,YG PLUS,63429410,0,63429410,162291643,209572686,11914713,138578440,168106109,7800912,122.9857254,2184.766341,2650.2865
A046440,KG모빌리언스,38825568,1722546,37103022,344235071,294170372,48284874,344396311,245346895,48237443,1300.09472,9282.16335,6612.585223
A101530,해태제과식품,29116822,2599160,26517662,271409200,629800367,26620017,262430747,589568894,24309277,916.7202222,9896.451165,22233.06466
A007860,서연,23479844,1772558,21707286,692844331,4170724398,118502086,319006009,23135965,7525126,346.6636041,14695.80347,1065.815644
A122450,KX,45335964,3817118,41518846,247453161,412461406,16727106,107527230,36331899,4824285,116.1950648,2589.84149,875.0700585
A003200,일신방직,23280000,1979190,21300810,860374079,538402223,3408204,564489433,324795530,-9363619,-439.589809,26500.84354,15248.03658
A363280,티와이홀딩스,50429268,15024533,35404735,645488665,322887713,-904438831,268114893,27977382,-709758244,-20046.98648,7572.854111,790.2158285
A024810,이화전기,201999488,27527,201971961,232052673,64060504,-18243958,227091655,61587666,-37547516,-185.9045969,1124.372185,304.9317623
A067280,멀티캠퍼스,5926779,0,5926779,190967471,358664349,32126065,177816079,339556454,29369066,4955.316539,30002.14434,57291.90408
A001080,만호제강,4150000,1206137,2943863,0,0,0,251917918,195644011,2630136,893.430163,85573.92718,66458.25944
A015860,일진홀딩스,49347483,3361946,45985537,449756816,1498464251,27082763,260216049,13792860,15086835,328.0778259,5658.649784,299.9390874
A002900,TYM,45050956,2124029,42926927,395972969,823553090,44036103,393912935,717449119,50343453,1172.770951,9176.35998,16713.26529
A112290,와이씨켐,10110545,0,10110545,0,0,0,57625998,61757110,-8417901,-832.586275,5699.593642,6108.188035
A282880,코윈테크,11141807,138128,11003679,164611481,320054469,8711613,136408071,224118803,10936949,993.9356646,12396.58763,20367.62459
A009580,무림P&P,62368324,4546,62363778,610607043,756783267,-31711806,574627879,708005104,-23157647,-371.3316887,9214.128737,11352.82574
A019210,와이지-원,33573819,0,33573819,374548820,548451481,18796123,323026470,377992226,9542197,284.215418,9621.379981,11258.54125
A123040,엠에스오토텍,45658277,64519,45593758,222540096,1975940554,24623407,139075799,221303064,-8260058,-181.1664219,3050.32542,4853.801786
A092190,서울바이오시스,45868383,640430,45227953,11549831,540451190,-82292878,15286707,157000711,-82356843,-1820.927934,337.9924579,3471.320292
A047560,이스트소프트,11601432,1326483,10274949,76100004,98140550,-8208042,63274832,38702037,-11276746,-1097.498975,6158.165067,3766.640302
A067080,대화제약,18616650,1100000,17516650,70279600,143526796,-4161477,72231026,107589519,-7303891,-416.9684843,4123.563923,6142.128718
A078070,유비쿼스홀딩스,18150700,1637786,16512914,243280565,165120729,16603338,176305865,8476415,6152107,372.5633768,10676.84753,513.3203625
A035080,그래디언트,14527584,846558,13681026,547829782,3478305282,-11588396,524421870,9120822,-14106714,-1031.11521,38332.05711,666.6767536
A092070,디엔에프,11571858,0,11571858,0,0,0,154606302,78671309,3138602,271.2271443,13360.54262,6798.502799
A107590,미원홀딩스,2320000,4550,2315450,242700499,452366107,16853040,195106067,17489449,6792459,2933.537325,84262.69926,7553.369323
A068930,디지털대성,27675342,1471742,26203600,117812172,209351567,12191142,143426704,180153353,8095238,308.9361004,5473.549589,6875.1375
A317400,자이에스앤디,38782520,449285,38333235,510927023,2007982869,26255094,463599003,518269706,13517946,352.6429742,12093.91806,13520.11397
A090350,노루페인트,20000000,0,20000000,376737628,784635780,29777325,333990148,688973273,27152968,1357.6484,16699.5074,34448.66365
A107600,새빗켐,4936545,0,4936545,0,0,0,60663379,43007167,-4648167,-941.5830302,12288.63081,8711.997358
A049950,미래컴퍼니,8817884,891255,7926629,127286756,81288603,-8258805,125357242,77589159,-6313061,-796.4370478,15814.69777,9788.418128
A091580,상신이디피,13428219,100000,13328219,150439182,307896630,24332900,106773896,110783163,13274852,995.9959391,8011.115063,8311.925472
A032300,한국파마,10906701,0,10906701,0,0,0,69352866,83137014,1327254,121.6916096,6358.739091,7622.562863
A096240,크레버스,11338180,2902573,8435607,38048310,231833770,11617861,42392469,206087292,9680122,1147.531174,5025.420103,24430.64168
A035810,이지홀딩스,65145845,630626,64515219,586360738,3144502669,40294465,384964369,132072587,11284845,174.9175648,5967.031887,2047.153975
A194700,노바렉스,18754848,1052632,17702216,200426514,289459214,21478840,200577518,288452800,21379687,1207.740714,11330.64459,16294.7283
A016610,DB금융투자,42446389,1667500,40778889,1020108294,270314244,7672292,934266419,210232457,8951083,219.5028658,22910.54126,5155.423852
A356860,티엘비,9832630,60000,9772630,108718826,174077031,897468,111895064,174077031,2840529,290.6616745,11449.84144,17812.7107
A023760,한국캐피탈,315609576,2869001,312740575,623429868,131508741,73423654,623429868,129929165,73423712,234.7751391,1993.440947,415.4534953
A110790,크리스에프앤씨,23430960,3109601,20321359,378156495,365203359,13489651,388511954,364225096,20319164,999.8919856,19118.40414,17923.26468
A234080,JW생명과학,15834554,350000,15484554,156783874,212202612,25616031,152133018,208757501,21308130,1376.08936,9824.824015,13481.66056
A082850,우리바이오,48436578,1249200,47187378,204305782,1288390575,16260928,94891625,47948495,-1317091,-27.91193442,2010.953544,1016.129673
A086710,선진뷰티사이언스,12203280,193020,12010260,72687880,73023640,6162679,71606472,69442835,6594763,549.0941079,5962.108397,5781.959341
A092200,디아이씨,38888569,142694,38745875,137164672,722676659,27018641,83651434,478807786,15260807,393.8692054,2158.97651,12357.64545
A044450,KSS해운,23085880,508355,22577525,441024120,476551740,16839509,440421960,437554932,13854579,613.6447197,19507.09655,19380.11062
